match_id,ball_type,draw_bracket_value,draw_name,draw_team_type,tournament_name,date,score,winner_1_name,winner_1_gender,winner_1_third_party_id,winner_1_city,winner_1_country,winner_1_state,winner_2_name,winner_2_gender,winner_2_third_party_id,winner_2_city,winner_2_state,loser_1_name,loser_1_gender,loser_1_third_party_id,loser_1_city,loser_1_state,loser_1_country,loser_2_name,loser_2_gender,loser_2_third_party_id,loser_2_city,loser_2_state,outcome,id_type,draw_gender,draw_bracket_type,draw_type,tournament_city,tournament_state,tournament_country_code,tournament_host,tournament_location_type,tournament_surface,tournament_event_category,tournament_event_grade,tournament_import_source,tournament_sanction_body,winner_2_country,winner_2_college,loser_2_country,loser_2_college,tournament_event_type,winner_1_college,loser_1_college,tournament_url,winner_1_dob,winner_2_dob,loser_1_dob,loser_2_dob,tournament_country,tournament_start_date,tournament_end_date,winner_team,loser_team,team_score,winner_team_type,loser_team_type
,Yellow,,#2 Doubles,Doubles,Dual Match: Nova Southeastern University vs Catawba College - Women,5/23/2026,6-1;,"Antolini, Sofia",F,,,,,"Igarashi, Rin",F,,,,"Dadoun, Noemie",F,,,,,"Henderson, Chloe",F,,,,Completed,,Female,,,,,USA,,,,,,College,College,,Catawba College,,Nova Southeastern University,Dual Match,Catawba College,Nova Southeastern University,https://nsusharks.com/sports/womens-tennis/stats/2025-26/catawba-college/boxscore/10722,,,,,USA,5/23/2026,5/23/2026,Nova Southeastern University,Catawba College,4-1;,College,College
,Yellow,,#3 Doubles,Doubles,Dual Match: Nova Southeastern University vs Catawba College - Women,5/23/2026,6-1;,"Gomes, Tina",F,,,,,"Budnik, Agata",F,,,,"Janikian, Priscila",F,,,,,"Boegner, Jana",F,,,,Completed,,Female,,,,,USA,,,,,,College,College,,Catawba College,,Nova Southeastern University,Dual Match,Catawba College,Nova Southeastern University,https://nsusharks.com/sports/womens-tennis/stats/2025-26/catawba-college/boxscore/10722,,,,,USA,5/23/2026,5/23/2026,Nova Southeastern University,Catawba College,4-1;,College,College
,Yellow,,#1 Singles,Singles,Dual Match: Nova Southeastern University vs Catawba College - Women,5/23/2026,"6-3, 6-3;","Hranacova, Kristyna",F,,,,,,,,,,"Antolini, Sofia",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,Nova Southeastern University,Catawba College,https://nsusharks.com/sports/womens-tennis/stats/2025-26/catawba-college/boxscore/10722,,,,,USA,5/23/2026,5/23/2026,Nova Southeastern University,Catawba College,4-1;,College,College
,Yellow,,#2 Singles,Singles,Dual Match: Nova Southeastern University vs Catawba College - Women,5/23/2026,"7-6(2), 6-4;","Markus, Katja",F,,,,,,,,,,"Bougouffa, Hanna",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,Nova Southeastern University,Catawba College,https://nsusharks.com/sports/womens-tennis/stats/2025-26/catawba-college/boxscore/10722,,,,,USA,5/23/2026,5/23/2026,Nova Southeastern University,Catawba College,4-1;,College,College
,Yellow,,#3 Singles,Singles,Dual Match: Nova Southeastern University vs Catawba College - Women,5/23/2026,"6-1, 3-6, 1-3;","Miya, Ami",F,,,,,,,,,,"Henderson, Chloe",F,,,,,,,,,,Unfinished,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,Catawba College,Nova Southeastern University,https://nsusharks.com/sports/womens-tennis/stats/2025-26/catawba-college/boxscore/10722,,,,,USA,5/23/2026,5/23/2026,Nova Southeastern University,Catawba College,4-1;,College,College
,Yellow,,#4 Singles,Singles,Dual Match: Nova Southeastern University vs Catawba College - Women,5/23/2026,"6-2, 6-0;","Dadoun, Noemie",F,,,,,,,,,,"Drukerova, Lili",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,Nova Southeastern University,Catawba College,https://nsusharks.com/sports/womens-tennis/stats/2025-26/catawba-college/boxscore/10722,,,,,USA,5/23/2026,5/23/2026,Nova Southeastern University,Catawba College,4-1;,College,College
,Yellow,,#5 Singles,Singles,Dual Match: Nova Southeastern University vs Catawba College - Women,5/23/2026,"6-3, 6-2;","Boegner, Jana",F,,,,,,,,,,"Kldiashvili, Katya",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,Nova Southeastern University,Catawba College,https://nsusharks.com/sports/womens-tennis/stats/2025-26/catawba-college/boxscore/10722,,,,,USA,5/23/2026,5/23/2026,Nova Southeastern University,Catawba College,4-1;,College,College
,Yellow,,#6 Singles,Singles,Dual Match: Nova Southeastern University vs Catawba College - Women,5/23/2026,"0-6, 6-3, 0-5;","Igarashi, Rin",F,,,,,,,,,,"Sagadiyeva, Amina",F,,,,,,,,,,Unfinished,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,Catawba College,Nova Southeastern University,https://nsusharks.com/sports/womens-tennis/stats/2025-26/catawba-college/boxscore/10722,,,,,USA,5/23/2026,5/23/2026,Nova Southeastern University,Catawba College,4-1;,College,College
,Yellow,,#1 Doubles,Doubles,Dual Match: Flagler College vs University of West Florida - Men,5/23/2026,7-6(4);,"Duran, Diego",M,,,,,"Rondon, Sebastian",M,,,,"Borlee, Ilian",M,,,,,"Malis, Simon",M,,,,Completed,,Male,,,,,USA,,,,,,College,College,,University of West Florida,,Flagler College,Dual Match,University of West Florida,Flagler College,https://flaglerathletics.com/sports/mens-tennis/stats/2025-26/west-florida-semifinal-/boxscore/13635,,,,,USA,5/23/2026,5/23/2026,Flagler College,University of West Florida,4-2;,College,College
,Yellow,,#2 Doubles,Doubles,Dual Match: Flagler College vs University of West Florida - Men,5/23/2026,7-5;,"Neyelov, Mark",M,,,,,"Quintela, Gonalo",M,,,,"El Rafie, Aly",M,,,,,"Kana, Filip",M,,,,Completed,,Male,,,,,USA,,,,,,College,College,,University of West Florida,,Flagler College,Dual Match,University of West Florida,Flagler College,https://flaglerathletics.com/sports/mens-tennis/stats/2025-26/west-florida-semifinal-/boxscore/13635,,,,,USA,5/23/2026,5/23/2026,Flagler College,University of West Florida,4-2;,College,College
,Yellow,,#3 Doubles,Doubles,Dual Match: Flagler College vs University of West Florida - Men,5/23/2026,6-2;,"Rafiq, Aniss",M,,,,,"Hradilek, Oliver",M,,,,"Couto, Vicente",M,,,,,"Sabio, Rafael",M,,,,Completed,,Male,,,,,USA,,,,,,College,College,,Flagler College,,University of West Florida,Dual Match,Flagler College,University of West Florida,https://flaglerathletics.com/sports/mens-tennis/stats/2025-26/west-florida-semifinal-/boxscore/13635,,,,,USA,5/23/2026,5/23/2026,Flagler College,University of West Florida,4-2;,College,College
,Yellow,,#1 Singles,Singles,Dual Match: Flagler College vs University of West Florida - Men,5/23/2026,"6-1, 6-4;","Malis, Simon",M,,,,,,,,,,"Rondon, Sebastian",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Flagler College,University of West Florida,https://flaglerathletics.com/sports/mens-tennis/stats/2025-26/west-florida-semifinal-/boxscore/13635,,,,,USA,5/23/2026,5/23/2026,Flagler College,University of West Florida,4-2;,College,College
,Yellow,,#2 Singles,Singles,Dual Match: Flagler College vs University of West Florida - Men,5/23/2026,"3-6, 6-2, 6-3;","Rafiq, Aniss",M,,,,,,,,,,"Duran, Diego",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Flagler College,University of West Florida,https://flaglerathletics.com/sports/mens-tennis/stats/2025-26/west-florida-semifinal-/boxscore/13635,,,,,USA,5/23/2026,5/23/2026,Flagler College,University of West Florida,4-2;,College,College
,Yellow,,#6 Singles,Singles,Dual Match: Saint Leo University vs New College of Florida - Women,02/26/2026,"6-0, 6-1;","Montoya, Karina",F,,,,,,,,,,"Rizzo, Gia",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,Saint Leo University,New College of Florida,https://gomightybanyans.com/sports/womens-tennis/stats/2026/saint-leo-university/boxscore/819,,,,,USA,02/26/2026,02/26/2026,Saint Leo University,New College of Florida,6-1;,College,College
,Yellow,,#1 Doubles,Doubles,Dual Match: Southeastern University vs New College of Florida - Men,04/23/2026,6-1;,"De La Riva, Pedro",M,,,,,"Rubio, Gustavo",M,,,,"Lemos, Pedro",M,,,,,"Kukaras, Konstantin",M,,,,Completed,,Male,,,,,USA,,,,,,College,College,,Southeastern University,,New College of Florida,Dual Match,Southeastern University,New College of Florida,https://gomightybanyans.com/sports/mens-tennis/stats/2026/southeastern-university/boxscore/956,,,,,USA,04/23/2026,04/23/2026,Southeastern University,New College of Florida,4-2;,College,College
,Yellow,,#2 Doubles,Doubles,Dual Match: Southeastern University vs New College of Florida - Men,04/23/2026,6-0;,"Fernandez, Gonzalo",M,,,,,"Gallego, Javier",M,,,,"Quinones, Carlos",M,,,,,"Phung, Timothy",M,,,,Completed,,Male,,,,,USA,,,,,,College,College,,Southeastern University,,New College of Florida,Dual Match,Southeastern University,New College of Florida,https://gomightybanyans.com/sports/mens-tennis/stats/2026/southeastern-university/boxscore/956,,,,,USA,04/23/2026,04/23/2026,Southeastern University,New College of Florida,4-2;,College,College
,Yellow,,#3 Doubles,Doubles,Dual Match: Southeastern University vs New College of Florida - Men,04/23/2026,5-2;,"Janikian, Patrick",M,,,,,"Fidler, Hugo",M,,,,"Fernandez, Piero",M,,,,,"Lafazanos, Aristeidis",M,,,,Completed,,Male,,,,,USA,,,,,,College,College,,New College of Florida,,Southeastern University,Dual Match,New College of Florida,Southeastern University,https://gomightybanyans.com/sports/mens-tennis/stats/2026/southeastern-university/boxscore/956,,,,,USA,04/23/2026,04/23/2026,Southeastern University,New College of Florida,4-2;,College,College
,Yellow,,#1 Singles,Singles,Dual Match: Southeastern University vs New College of Florida - Men,04/23/2026,"6-3, 1-6, 7-5;","Fernandez, Piero",M,,,,,,,,,,"Phung, Timothy",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Southeastern University,New College of Florida,https://gomightybanyans.com/sports/mens-tennis/stats/2026/southeastern-university/boxscore/956,,,,,USA,04/23/2026,04/23/2026,Southeastern University,New College of Florida,4-2;,College,College
,Yellow,,#2 Singles,Singles,Dual Match: Southeastern University vs New College of Florida - Men,04/23/2026,"6-4, 2-6, 6-4;","Quinones, Carlos",M,,,,,,,,,,"Gallego, Javier",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,New College of Florida,Southeastern University,https://gomightybanyans.com/sports/mens-tennis/stats/2026/southeastern-university/boxscore/956,,,,,USA,04/23/2026,04/23/2026,Southeastern University,New College of Florida,4-2;,College,College
,Yellow,,#3 Singles,Singles,Dual Match: Southeastern University vs New College of Florida - Men,04/23/2026,"6-2, 6-2;","De La Riva, Pedro",M,,,,,,,,,,"Fidler, Hugo",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Southeastern University,New College of Florida,https://gomightybanyans.com/sports/mens-tennis/stats/2026/southeastern-university/boxscore/956,,,,,USA,04/23/2026,04/23/2026,Southeastern University,New College of Florida,4-2;,College,College
,Yellow,,#4 Singles,Singles,Dual Match: Southeastern University vs New College of Florida - Men,04/23/2026,"6-3, 6-2;","Fernandez, Gonzalo",M,,,,,,,,,,"Kukaras, Konstantin",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Southeastern University,New College of Florida,https://gomightybanyans.com/sports/mens-tennis/stats/2026/southeastern-university/boxscore/956,,,,,USA,04/23/2026,04/23/2026,Southeastern University,New College of Florida,4-2;,College,College
,Yellow,,#5 Singles,Singles,Dual Match: Southeastern University vs New College of Florida - Men,04/23/2026,"6-4, 6-2;","Lemos, Pedro",M,,,,,,,,,,"Lafazanos, Aristeidis",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,New College of Florida,Southeastern University,https://gomightybanyans.com/sports/mens-tennis/stats/2026/southeastern-university/boxscore/956,,,,,USA,04/23/2026,04/23/2026,Southeastern University,New College of Florida,4-2;,College,College
,Yellow,,#6 Singles,Singles,Dual Match: Southeastern University vs New College of Florida - Men,04/23/2026,"4-6, 6-3, 6-5;","Kumria, Nikolas",M,,,,,,,,,,"Barcia, Matteo",M,,,,,,,,,,Completed,,Male,,,,,USA,,,,,,College,College,,,,,Dual Match,Southeastern University,New College of Florida,https://gomightybanyans.com/sports/mens-tennis/stats/2026/southeastern-university/boxscore/956,,,,,USA,04/23/2026,04/23/2026,Southeastern University,New College of Florida,4-2;,College,College
,Yellow,,#1 Doubles,Doubles,Dual Match: Loyola University Maryland vs College of the Holy Cross - Women,"April 12, 2026",7-5;,"Richiez, Christine",F,,,,,"Roeck, Emma",F,,,,"Devine, Phoebe",F,,,,,"Winiecki, Margaret",F,,,,Completed,,Female,,,,,USA,,,,,,College,College,,Loyola University Maryland,,College of the Holy Cross,Dual Match,Loyola University Maryland,College of the Holy Cross,https://goholycross.com/documents/2026/4/15/WTEN_vs._Loyola__Md.__4.12.26.pdf,,,,,USA,"April 12, 2026","April 12, 2026",Loyola University Maryland,College of the Holy Cross,4-0;,College,College
,Yellow,,#2 Doubles,Doubles,Dual Match: Loyola University Maryland vs College of the Holy Cross - Women,"April 12, 2026",6-2;,"Shivkumar, Emi",F,,,,,"Hartley, Elena",F,,,,"Lynn, Alison",F,,,,,"Zilora, Ashley",F,,,,Completed,,Female,,,,,USA,,,,,,College,College,,Loyola University Maryland,,College of the Holy Cross,Dual Match,Loyola University Maryland,College of the Holy Cross,https://goholycross.com/documents/2026/4/15/WTEN_vs._Loyola__Md.__4.12.26.pdf,,,,,USA,"April 12, 2026","April 12, 2026",Loyola University Maryland,College of the Holy Cross,4-0;,College,College
,Yellow,,#3 Doubles,Doubles,Dual Match: Loyola University Maryland vs College of the Holy Cross - Women,"April 12, 2026",5-5;,"Tankimovich, Liza",F,,,,,"Epps, Victoria",F,,,,"Hamm, Maddie",F,,,,,"Flynn, Hannah",F,,,,Unfinished,,Female,,,,,USA,,,,,,College,College,,Loyola University Maryland,,College of the Holy Cross,Dual Match,Loyola University Maryland,College of the Holy Cross,https://goholycross.com/documents/2026/4/15/WTEN_vs._Loyola__Md.__4.12.26.pdf,,,,,USA,"April 12, 2026","April 12, 2026",Loyola University Maryland,College of the Holy Cross,4-0;,College,College
,Yellow,,#1 Singles,Singles,Dual Match: Loyola University Maryland vs College of the Holy Cross - Women,"April 12, 2026","6-1, 7-5;","Richiez, Christine",F,,,,,,,,,,"Devine, Phoebe",F,,,,,,,,,,Completed,,Female,,,,,USA,,,,,,College,College,,,,,Dual Match,Loyola University Maryland,College of the Holy Cross,https://goholycross.com/documents/2026/4/15/WTEN_vs._Loyola__Md.__4.12.26.pdf,,,,,USA,"April 12, 2026","April 12, 2026",Loyola University Maryland,College of the Holy Cross,4-0;,College,College
